2017.08.13;The Young Bucks (c) vs Ryusuke Taguchi & Ricochet;http://njpwworld.com/p/s_series_00447_25_05;G1 Climax Day 19;Ryogoku Kokugikan;IWGP Jr. Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00447_26_05;1
2017.08.13;War Machine (c) vs Cody & Hangman Paige;http://njpwworld.com/p/s_series_00447_25_06;G1 Climax Day 19;Ryogoku Kokugikan;IWGP Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00447_26_06;0
2017.08.13;Tanahashi, Ibushi & Elgin vs Suzuki, Sabre & Iizuka;http://njpwworld.com/p/s_series_00447_25_07;G1 Climax Day 19;Ryogoku Kokugikan;;https://njpwworld.com/p/s_series_00447_26_07;0
2017.08.13;Okada, Ishii, Yano & Gedo vs SANADA, EVIL, BUSHI & Hiromu;http://njpwworld.com/p/s_series_00447_25_08;G1 Climax Day 19;Ryogoku Kokugikan;;https://njpwworld.com/p/s_series_00447_26_08;0
2017.08.13;Kenny Omega vs Tetsuya Naito;http://njpwworld.com/p/s_series_00447_25_09;G1 Climax Day 19;Ryogoku Kokugikan;G1 Climax FINAL;https://njpwworld.com/p/s_series_00447_26_09;2
2017.08.18;KUSHIDA (c) vs Titan;https://njpwworld.com/p/s_arc_58_01_02;ROH War of the Worlds UK;York Hall, London;ROH World TV Title;;1
2017.08.19;The Young Bucks (c) vs Christopher Daniels & Frankie Kazarian;https://njpwworld.com/p/s_arc_58_02_03;ROH War of the Worlds UK;Liverpool Olympia;ROH World Tag Titles ;;0
2017.08.28;Minoru Suzuki vs Yoshinobu Kanemaru;http://njpwworld.com/p/s_series_00448_1_1;TAKA & Taichi Season 2;Shinjuku FACE;;;0
2017.08.28;Hiromu Takahashi & BUSHI vs TAKA Michinoku & Taichi;http://njpwworld.com/p/s_series_00448_1_1;TAKA & Taichi Season 2;Shinjuku FACE;2/3 Falls;;0
2017.09.07;Shota Umino vs Tetsuhiro Yagi;http://njpwworld.com/p/s_series_00449_1_01;Road to Destruction;Korakuen Hall;;;0
2017.09.07;War Machine & Juice vs Tama Tonga, Tanga Loa & Leo Tonga;http://njpwworld.com/p/s_series_00449_1_05;Road to Destruction;Korakuen Hall;;;0
2017.09.07;Okada, Ishii, Yano, Ospreay & Rocky vs Naito, EVIL, SANADA, BUSHI & Hiromu;http://njpwworld.com/p/s_series_00449_1_07;Road to Destruction;Korakuen Hall;Elimination Match;;1
2017.09.09;Will Ospreay & Rocky Romero vs Hiromu Takahashi & BUSHI;http://njpwworld.com/p/s_series_00449_2_04;Road to Destruction;Korakuen Hall;;;0
2017.09.09;Okada, Ishii & Yano vs Naito, EVIL & SANADA;http://njpwworld.com/p/s_series_00449_2_06;Road to Destruction;Korakuen Hall;;;0
2017.09.09;Tana/Elgin/KUSHIDA/Taguchi/Ricochet vs MiSu/Iizuka/Despy/Kanemaru/Taichi;http://njpwworld.com/p/s_series_00449_2_07;Road to Destruction;Korakuen Hall;Elimination Match;;0
2017.09.10;War Machine (c) vs G.O.D. vs K.E.S. ;http://njpwworld.com/p/s_series_00450_1_06;Destruction in Fukushima;Azuma General Gym;IWGP Heavyweight Tag Titles;;1
2017.09.10;Tomohiro Ishii & Will Ospreay vs Tetsuya Naito & Hiromu Takahashi;http://njpwworld.com/p/s_series_00450_1_07;Destruction in Fukushima;Azuma General Gym;;;0
2017.09.10;EVIL, SANADA & BUSHI (c) vs Okada, Yano & Romero;http://njpwworld.com/p/s_series_00450_1_08;Destruction in Fukushima;Azuma General Gym;NEVER Openweight Trios Titles;;0
2017.09.10;Minoru Suzuki (c) vs Michael Elgin;http://njpwworld.com/p/s_series_00450_1_09;Destruction in Fukushima;Azuma General Gym;NEVER Openweight Title;;1
2017.09.16;RPG Vice vs Yujiro Takahashi & Chase Owens;http://njpwworld.com/p/s_series_00451_1_03;Destruction in Hiroshima;Hiroshima Sun Plaza;;https://njpwworld.com/p/s_series_00451_2_03;0
2017.09.16;Ryusuke Taguchi & Ricochet (c) vs Taichi & Yoshinobu Kanemaru;http://njpwworld.com/p/s_series_00451_1_05;Destruction in Hiroshima;Hiroshima Sun Plaza;IWGP Jr. Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00451_2_05;1
2017.09.16;War Machine (c) vs G.O.D. vs K.E.S. ;http://njpwworld.com/p/s_series_00451_1_06;Destruction in Hiroshima;Hiroshima Sun Plaza;IWGP Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00451_2_06;0
2017.09.16;KUSHIDA (c) vs El Desperado;http://njpwworld.com/p/s_series_00451_1_08;Destruction in Hiroshima;Hiroshima Sun Plaza;IWGP Jr. Heavyweight Titles;https://njpwworld.com/p/s_series_00451_2_08;1
2017.09.16;Hiroshi Tanahashi (c) vs Zack Sabre Jr.;http://njpwworld.com/p/s_series_00451_1_09;Destruction in Hiroshima;Hiroshima Sun Plaza;IWGP Intercontinental Title;https://njpwworld.com/p/s_series_00451_2_09;2
2017.09.22;KUSHIDA (c) vs Kenny King;https://njpwworld.com/p/s_a_59_05;Death Before Dishonor;Sam's Town Hotel;ROH World TV Title;;1
2017.09.24;Trent Baretta vs Yujiro Takahashi;http://njpwworld.com/p/s_series_00452_1_1;Destruction in Kobe;Kobe World Hall;;https://njpwworld.com/p/s_series_00452_2_04;0
2017.09.24;Hiroshi Tanahashi & Michael Elgin vs Kota Ibushi & David Finlay;http://njpwworld.com/p/s_series_00452_1_1;Destruction in Kobe;Kobe World Hall;;https://njpwworld.com/p/s_series_00452_2_06;0
2017.09.24;War Machine (c) vs G.O.D. vs K.E.S. ;http://njpwworld.com/p/s_series_00452_1_1;Destruction in Kobe;Kobe World Hall;;https://njpwworld.com/p/s_series_00452_2_05;1
2017.09.24;Kazuchika Okada & Will Ospreay vs EVIL & Hiromu Takahashi;http://njpwworld.com/p/s_series_00452_1_1;Destruction in Kobe;Kobe World Hall;;https://njpwworld.com/p/s_series_00452_2_08;0
2017.09.24;Kenny Omega (c) vs Juice Robinson;http://njpwworld.com/p/s_series_00452_1_1;Destruction in Kobe;Kobe World Hall;IWGP US Heavyweight Title;https://njpwworld.com/p/s_series_00452_2_09;2
2017.10.09;Ricochet & Taguchi (c) vs SHO & YOH;https://njpwworld.com/p/s_series_00453_1_03;King of Pro-Wrestling;Ryogoku Kokugikan;IWGP Jr. Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00453_2_03;1
2017.10.09;K.E.S. (c) vs War Machine vs Guerrillas of Destiny;https://njpwworld.com/p/s_series_00453_1_04;King of Pro-Wrestling;Ryogoku Kokugikan;IWGP Heavyweight Tag Title Elimination;https://njpwworld.com/p/s_series_00453_2_04;0
2017.10.09;Hiroshi Tanahashi & Togi Makabe vs Juice Robinson & Kota Ibushi;https://njpwworld.com/p/s_series_00453_1_06;King of Pro-Wrestling;Ryogoku Kokugikan;;https://njpwworld.com/p/s_series_00453_2_06;0
2017.10.09;KUSHIDA (c) vs Will Ospreay;https://njpwworld.com/p/s_series_00453_1_07;King of Pro-Wrestling;Ryogoku Kokugikan;IWGP Jr. Heavyweight Title;https://njpwworld.com/p/s_series_00453_2_07;2
2017.10.09;Tetsuya Naito vs Tomohiro Ishii;https://njpwworld.com/p/s_series_00453_1_08;King of Pro-Wrestling;Ryogoku Kokugikan;Tokyo Dome no.1 Contendership;https://njpwworld.com/p/s_series_00453_2_08;2
2017.10.09;Kazuchika Okada (c) vs EVIL;https://njpwworld.com/p/s_series_00453_1_09;King of Pro-Wrestling;Ryogoku Kokugikan;IWGP Heavyweight Title;https://njpwworld.com/p/s_series_00453_2_09;1
2017.10.12;Tomoyuki Oka vs Shota Umino;https://njpwworld.com/p/s_series_00454_03;Lion's Gate Project: 8;Shinjuku FACE;Young Lion Cup Match;;0
2017.10.12;Yuji Nagata vs Daisuke Kanehira;https://njpwworld.com/p/s_series_00454_06;Lion's Gate Project: 8;Shinjuku FACE;;;0
2017.10.12;Mark Briscoe & War Machine vs Minoru Suzuki & K.E.S.;https://njpwworld.com/p/s_61_01_02;Global Wars Night 1;Buffalo, NY;;;0
2017.10.12;Will Ospreay vs Punisher Martinez;https://njpwworld.com/p/s_61_01_05;Global Wars Night 1;Buffalo, NY;;;0
2017.10.13;Jay Lethal vs Jay White;https://njpwworld.com/p/s_61_02_02;Global Wars Night 2;Pittsburgh, PA;;;1
2017.10.13;War Machine vs K.E.S.;https://njpwworld.com/p/s_61_02_04;Global Wars Night 2;Pittsburgh, PA;;;0
2017.10.13;Cody, Kenny Omega & Marty Scurll (c) vs Toru Yano, Will Ospreay & YOSHI;https://njpwworld.com/p/s_61_02_06;Global Wars Night 2;Pittsburgh, PA;ROH World Six Man Tag Titles;;0
2017.10.15;Hiromu Takahashi vs Marty Scurll;https://njpwworld.com/p/s_61_04_01;Global Wars Night 4;Chicago, IL;;;0
2017.10.15;Will Ospreay vs Flip Gordon;https://njpwworld.com/p/s_61_04_04;Global Wars Night 4;Chicago, IL;;;1
2017.10.15;Kenny Omega (c) vs YOSHI-HASHI;https://njpwworld.com/p/s_61_04_05;Global Wars Night 4;Chicago, IL;IWGP US Heavyweight Title;;0
2017.10.21;Okada, Ishii, Gedo, YOH & SHO vs Naito, EVIL, SANADA, BUSHI & Hiromu;https://njpwworld.com/p/s_series_00455_1_06;Road to Power Struggle;Togane Arena;;;0
2017.10.21;Yuji Nagata vs Manabu Nakanishi;https://njpwworld.com/p/s_series_00455_1_07;Road to Power Struggle;Togane Arena;Nagata & Nakanishi 25th Anniversary;;0
2017.10.21;Okada, Ishii & YOSHI-HASHI vs Naito, EVIL & SANADA;https://njpwworld.com/p/s_series_00455_2_05;Road to Power Struggle;Korakuen Hall;;;0
2017.10.21;KUSHIDA & Kawato vs YOH & SHO;https://njpwworld.com/p/s_series_00455_2_06;Road to Power Struggle;Korakuen Hall;Super Jr. Tag Tournament First Round;;0
2017.10.21;Dragon Lee & Titan vs BUSHI & Hiromu Takahashi;https://njpwworld.com/p/s_series_00455_2_07;Road to Power Struggle;Korakuen Hall;Super Jr. Tag Tournament First Round;;1
2017.10.29;Tanahashi, KUSHIDA & Kawato vs Ibushi, Dragon Lee & Titan;https://njpwworld.com/p/s_series_00455_3_04;Road to Power Struggle;Korakuen Hall;;;0
2017.10.29;Okada, Ishii, Romero, YOH & SHO vs Naito, SANADA, EVIL, BUSHI & Hiromu;https://njpwworld.com/p/s_series_00455_3_05;Road to Power Struggle;Korakuen Hall;;;0
2017.10.29;Liger & Tiger Mask vs El Desperado & Yoshinobu Kanemaru;https://njpwworld.com/p/s_series_00455_3_06;Road to Power Struggle;Korakuen Hall;Super Jr. Tag Tournament First Round;;1
2017.10.30;YOH & SHO vs BUSHI & Hiromu Takahashi;https://njpwworld.com/p/s_series_00455_4_07;Road to Power Struggle;Korakuen Hall;Super Jr. Tag Tournament Semi-Final;;1
2017.11.05;The Young Bucks vs Dragon Lee & Titan;https://njpwworld.com/p/s_series_00456_1_01;Power Struggle;Osaka EDION Arena;;https://njpwworld.com/p/s_series_00456_2_01;0
2017.11.05;Ryusuke Taguchi & ACH vs YOH & SHO;https://njpwworld.com/p/s_series_00456_1_04;Power Struggle;Osaka EDION Arena;Super Jr. Tag Tournament FINAL;https://njpwworld.com/p/s_series_00456_2_04;0
2017.11.05;Okada, Ishii, Goto, Gedo & YOSHI vs Naito, EVIL, SANADA, BUSHI & Hiromu;https://njpwworld.com/p/s_series_00456_1_05;Power Struggle;Osaka EDION Arena;;https://njpwworld.com/p/s_series_00456_2_05;0
2017.11.05;Will Ospreay (c) vs Marty Scurll;https://njpwworld.com/p/s_series_00456_1_07;Power Struggle;Osaka EDION Arena;IWGP Jr. Heavyweight Title;https://njpwworld.com/p/s_series_00456_2_07;1
2017.11.05;Kenny Omega (c) vs Trent Baretta;https://njpwworld.com/p/s_series_00456_1_08;Power Struggle;Osaka EDION Arena;IWGP US Heavyweight Title;https://njpwworld.com/p/s_series_00456_2_08;2
2017.11.05;Hiroshi Tanahashi (c) vs Kota Ibushi;https://njpwworld.com/p/s_series_00456_1_09;Power Struggle;Osaka EDION Arena;IWGP Intercontinental Title;https://njpwworld.com/p/s_series_00456_2_09;2
2017.11.09;Matt Riddle vs El Desperado;https://njpwworld.com/p/s_archive_69_01_03;Global Wars UK Night 1;York Hall, London;;;0
2017.11.09;Tetsuya Naito vs Marty Scurll;https://njpwworld.com/p/s_archive_69_01_04;Global Wars UK Night 1;York Hall, London;;;0
2017.11.09;Tomohiro Ishii vs Keith Lee;https://njpwworld.com/p/s_archive_69_01_07;Global Wars UK Night 1;York Hall, London;;;2
2017.11.09;Minoru Suzuki & Zack Sabre Jr. vs Hirooki Goto & Will Ospreay;https://njpwworld.com/p/s_archive_69_01_08;Global Wars UK Night 1;York Hall, London;;;1
2017.11.10;Minoru Suzuki vs Matt Riddle;https://njpwworld.com/p/s_archive_69_02_07;Global Wars UK Night 2;Walthamstow, London;;;1
2017.11.10;Zack Sabre Jr. (c) vs Will Ospreay;https://njpwworld.com/p/s_archive_69_02_08;Global Wars UK Night 2;Walthamstow, London;RPW Undisputed British Heavyweight Title;;2
2017.11.11;Kazuchika Okada vs Slex;https://njpwworld.com/p/s_archive_71_1_01;MCW November Rain;Melbourne, Australia;;;1
2017.11.16;Tomoyuki Oka vs Ren Narita;https://njpwworld.com/p/s_series_00457_1_01;Lion's Gate Project: 9;Shinjuku FACE;Young Lion Cup Match;;0
2017.11.16;Katsuya Kitamura vs Shota Umino;https://njpwworld.com/p/s_series_00457_1_02;Lion's Gate Project: 9;Shinjuku FACE;Young Lion Cup Match;;0
2017.11.16;Ryusuke Taguchi vs GO Asakawa;https://njpwworld.com/p/s_series_00457_1_05;Lion's Gate Project: 9;Shinjuku FACE;;;0
2017.11.18;Okada, Ospreay & Gedo vs Naito, BUSHI & Hiromu;https://njpwworld.com/p/s_series_00458_1_06;World Tag League Day 1;Korakuen Hall;;;0
2017.11.18;Juice Robinson & Sami Callihan vs SANADA & EVIL;https://njpwworld.com/p/s_series_00458_1_08;World Tag League Day 1;Korakuen Hall;World Tag League Block A Match;;1
2017.11.19;Michael Elgin & Jeff Cobb vs Tomohiro Ishii & Toru Yano;https://njpwworld.com/p/s_archive_70_1_07;World Tag League Day 2;New Sunpia Takasaki;World Tag League Block B Match;;0
2017.11.21;David Finlay Jr. & Katsuya Kitamura vs Lance Archer & Davey Boy Smith Jr.;https://njpwworld.com/p/s_archive_70_3_06;World Tag League Day 4;Yamanashi Aimesse ;World Tag League Block B Match;;0
2017.11.23;Minoru Suzuki & Takashi Iizuka vs SANADA & EVIL;https://njpwworld.com/p/s_archive_70_4_06;World Tag League Day 5;Kobe Sambo Hall;World Tag League Block A Match;;1
2017.11.23;Juice Robinson & Sami Callihan vs Hirooki Goto & YOSHI-HASHI;https://njpwworld.com/p/s_archive_70_4_07;World Tag League Day 5;Kobe Sambo Hall;World Tag League Block A Match;;1
2017.11.24;Trent Baretta & Chuckie T vs Hanson & Raymond Rowe;https://njpwworld.com/p/s_archive_70_5_06;World Tag League Day 6;Totori Convention Centre;World Tag League Block B Match;;0
2017.11.25;EVIL & SANADA vs Bad Luck Fale & Chase Owens;https://njpwworld.com/p/s_archive_70_6_04;World Tag League Day 7;Shiga Prefectural Gym;World Tag League Block A Match;;0
2017.11.26;Tomohiro Ishii & Toru Yano vs Lance Archer & Davey Boy Smith Jr.;https://njpwworld.com/p/s_archive_70_7_07;World Tag League Day 8;Aichi Prefectural Gym;World Tag League Block B Match;;0
2017.11.26;Hanson & Raymond Rowe vs Tama Tonga & Tanga Loa;https://njpwworld.com/p/s_archive_70_7_08;World Tag League Day 8;Aichi Prefectural Gym;World Tag League Block B Match;;1
2017.11.26;Kazuchika Okada & Will Ospreay vs Tetsuya Naito & Hiromu Takahashi;https://njpwworld.com/p/s_archive_70_7_09;World Tag League Day 8;Aichi Prefectural Gym;;;1
2017.11.28;Yuji Nagata & Manabu Nakanishi vs Juice Robinson & Sami Callihan;https://njpwworld.com/p/s_archive_70_8_04;World Tag League Day 9;Nagano Sports Centre;World Tag League Block A Match;;0
2017.11.28;Yujiro Takahashi & Hangman Page vs SANADA & EVIL;https://njpwworld.com/p/s_archive_70_8_07;World Tag League Day 9;Nagano Sports Centre;World Tag League Block A Match;;0
2017.11.30;Hiroshi Tanahashi & Hirai Kawato vs EVIL & SANADA;https://njpwworld.com/p/s_series_00458_2_04;World Tag League Day 10;Korakuen Hall;;;0
2017.11.30;Trent Baretta & Chuckie T vs Michael Elgin & Jeff Cobb;https://njpwworld.com/p/s_series_00458_2_08;World Tag League Day 10;Korakuen Hall;World Tag League Block B Match;;2
2017.11.30;Hanson & Raymond Rowe vs Lance Archer & Davey Boy Smith Jr.;https://njpwworld.com/p/s_series_00458_2_09;World Tag League Day 10;Korakuen Hall;World Tag League Block B Match;;0
2017.12.02;Tomohiro Ishii & Toru Yano vs Hanson & Raymond Rowe;https://njpwworld.com/p/s_archive_70_10_08;World Tag League Day 12;Osaka Municipal Gym;World Tag League Block B Match;;1
2017.12.03;Hiroyoshi Tenzan & Satoshi Kojima vs EVIL & SANADA;https://njpwworld.com/p/s_archive_70_11_07;World Tag League Day 13;Kochi Prefectural Gym;World Tag League Block A Match;;0
2017.12.05;Michael Elgin & Jeff Cobb vs Tama Tonga & Tanga Loa;https://njpwworld.com/p/s_archive_70_12_07;World Tag League Day 14;Oita Event Hall;World Tag League Block B Match;;0
2017.12.08;Juice Robinson & Sami Callihan vs Yujiro Takahashi & Hangman Page;https://njpwworld.com/p/s_series_00458_3_07;World Tag League Day 17;Hiroshima Green Arena;World Tag League Block A Match;;0
2017.12.08;Hirooki Goto & YOSHI-HASHI vs EVIL & SANADA;https://njpwworld.com/p/s_series_00458_3_08;World Tag League Day 17;Hiroshima Green Arena;World Tag League Block A Match;;1
2017.12.09;Trent Baretta & Chuckie T vs Lance Archer & Davey Boy Smith Jr.;https://njpwworld.com/p/s_series_00458_4_06;World Tag League Day 18;Texport Imabari;World Tag League Block B Match;;1
2017.12.09;Michael Elgin & Jeff Cobb vs Hanson & Raymond Rowe;https://njpwworld.com/p/s_series_00458_4_07;World Tag League Day 18;Texport Imabari;World Tag League Block B Match;;0
2017.12.09;Tomohiro Ishii & Toru Yano vs Tama Tonga & Tanga Loa;https://njpwworld.com/p/s_series_00458_4_08;World Tag League Day 18;Texport Imabari;World Tag League Block B Match;;0
2017.12.11;Juice Robinson & Sami Callihan vs Trent Baretta & Chuckie T;https://njpwworld.com/p/s_series_00458_5_04;World Tag League Finals;Fukuoka National Centre;;https://njpwworld.com/p/s_series_00458_6_04;0
2017.12.11;Rocky Romero, YOH & SHO vs Kenny Omega & The Young Bucks;https://njpwworld.com/p/s_series_00458_5_07;World Tag League Finals;Fukuoka National Centre;;https://njpwworld.com/p/s_series_00458_6_07;0
2017.12.11;Kazuchika Okada & Will Ospreay vs Tetsuya Naito & Hiromu Takahashi;https://njpwworld.com/p/s_series_00458_5_08;World Tag League Finals;Fukuoka National Centre;;https://njpwworld.com/p/s_series_00458_6_08;1
2017.12.11;EVIL & SANADA vs Tama Tonga & Tanga Loa;https://njpwworld.com/p/s_series_00458_5_09;World Tag League Finals;Fukuoka National Centre;World Tag League FINAL;https://njpwworld.com/p/s_series_00458_6_09;1
2017.12.17;Satoshi Kojima, KUSHIDA & Masked Horse vs Romero, YOH & SHO;https://njpwworld.com/p/s_series_00459_1_07;Road to Tokyo Dome;Korakuen Hall;;;0
2017.12.17;Bad Luck Fale, Tama Tonga & Tanga Loa vs EVIL, SANADA & BUSHI;https://njpwworld.com/p/s_series_00459_1_08;Road to Tokyo Dome;Korakuen Hall;;;1
2017.12.17;Kazuchika Okada & YOSHI-HASHI vs Tetsuya Naito & Hiromu Takahashi;https://njpwworld.com/p/s_series_00459_1_09;Road to Tokyo Dome;Korakuen Hall;;;1
2017.12.18;Hirai Kawato vs Katsuya Kitamura;https://njpwworld.com/p/s_series_00459_2_03;Road to Tokyo Dome;Korakuen Hall;Young Lion Cup Match;;0
2017.12.18;Hirooki Goto & YOSHI-HASHI vs Minoru Suzuki & Takashi Iizuka;https://njpwworld.com/p/s_series_00459_2_08;Road to Tokyo Dome;Korakuen Hall;;;0
2017.12.18;Kazuchika Okada, YOH & SHO vs Tetsuya Naito, BUSHI & Hiromu Takahashi;https://njpwworld.com/p/s_series_00459_2_09;Road to Tokyo Dome;Korakuen Hall;;;1
2017.12.21;Tomoyuki Oka vs Katsuya Kitamura;https://njpwworld.com/p/s_series_00460_1_03;Lion's Gate Project: 10;Shinjuku FACE;Young Lion Cup Match;;0
2017.12.21;Yuji Nagata vs Yuma Aoyagi;https://njpwworld.com/p/s_series_00460_1_06;Lion's Gate Project: 10;Shinjuku FACE;;;0
2018.01.04;YOH & SHO (c) vs The Young Bucks;https://njpwworld.com/p/s_series_00461_01;Wrestle Kingdom 12;Tokyo Dome;IWGP Jr. Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00462_01;0
2018.01.04;Kota Ibushi vs Cody;https://njpwworld.com/p/s_series_00461_03;Wrestle Kingdom 12;Tokyo Dome;;https://njpwworld.com/p/s_series_00462_03;1
2018.01.04;Minoru Suzuki (c) vs Hirooki Goto;https://njpwworld.com/p/s_series_00461_05;Wrestle Kingdom 12;Tokyo Dome;NEVER Openweight Title;https://njpwworld.com/p/s_series_00462_05;2
2018.01.04;Marty Scurll (c) vs KUSHIDA vs Will Ospreay vs Hiromu Takahashi;https://njpwworld.com/p/s_series_00461_06;Wrestle Kingdom 12;Tokyo Dome;IWGP Jr. Heavyweight Title;https://njpwworld.com/p/s_series_00462_06;1
2018.01.04;Hiroshi Tanahashi (c) vs Jay White;https://njpwworld.com/p/s_series_00461_07;Wrestle Kingdom 12;Tokyo Dome;IWGP Intercontinental Title;https://njpwworld.com/p/s_series_00462_07;0
2018.01.04;Kenny Omega (c) vs Chris Jericho;https://njpwworld.com/p/s_series_00461_08;Wrestle Kingdom 12;Tokyo Dome;IWGP US Heavyweight Title;https://njpwworld.com/p/s_series_00462_08;2
2018.01.04;Kazuchika Okada (c) vs Tetsuya Naito;https://njpwworld.com/p/s_series_00461_09;Wrestle Kingdom 12;Tokyo Dome;IWGP Heavyweight Title;https://njpwworld.com/p/s_series_00462_09;2
2018.01.05;Okada, Goto, YOSHI, Ospreay & Gedo vs Naito, SANADA, EVIL, BUSHI & Hiromu;https://njpwworld.com/p/s_series_00463_1_08;New Year Dash!!;Korakuen Hall;;https://njpwworld.com/p/s_series_00463_2_08;0
2018.01.19;Niebla Roja (c) vs Gran Guerrero;https://njpwworld.com/p/s_series_00464_1_06;FantasticaMania 2018;Korakuen Hall;CMLL World Light Heavyweight Title;;0
2018.01.20;EVIL & SANADA vs Mark Davies & Kyle Fletcher;https://njpwworld.com/p/s_archive_72_1_04;High Stakes 2018;York Hall, London;;;1
2018.01.21;Volador Jr. (c) vs Barbaro Cavernario;https://njpwworld.com/p/s_series_00464_2_06;FantasticaMania 2018;Korakuen Hall;NWA World Historic Welterweight Title;;1
2018.01.22;Atlantis & Kawato vs Barbaro Cavernario & Gedo;https://njpwworld.com/p/s_series_00464_3_04;FantasticaMania 2018;Korakuen Hall;;;0
2018.01.22;Mistico & Dragon Lee vs Ultimo Guerrero & Gran Guerrero;https://njpwworld.com/p/s_series_00464_3_07;FantasticaMania 2018;Korakuen Hall;CMLL Brothers Tag Tournament Final;;0
2018.01.27;YOSHI-HASHI & Will Ospreay vs Tetsuya Naito & Hiromu Takahashi;https://njpwworld.com/p/s_series_00465_1_06;New Beginning in Sapporo;Hokkaido Sports Center;;https://njpwworld.com/p/s_series_00466_1_06;0
2018.01.27;Jay White & RPG3k vs Kenny Omega & The Young Bucks;https://njpwworld.com/p/s_series_00465_1_08;New Beginning in Sapporo;Hokkaido Sports Center;;https://njpwworld.com/p/s_series_00466_1_08;0
2018.01.27;Hiroshi Tanahashi (c) vs Minoru Suzuki;https://njpwworld.com/p/s_series_00465_1_09;New Beginning in Sapporo;Hokkaido Sports Center;IWGP Intercontinental Title;https://njpwworld.com/p/s_series_00466_1_09;2
2018.01.28;The Young Bucks (c) vs RPG3k;https://njpwworld.com/p/s_series_00465_2_08;New Beginning in Sapporo;Hokkaido Sports Center;IWGP Jr. Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00466_2_08;2
2018.01.28;Kenny Omega (c) vs Jay White;https://njpwworld.com/p/s_series_00465_2_09;New Beginning in Sapporo;Hokkaido Sports Center;IWGP US Heavyweight Title;https://njpwworld.com/p/s_series_00466_2_09;1
2018.02.05;Jay White vs David Finlay;https://njpwworld.com/p/s_series_00467_1_07;Road to New Beginning;Korakuen Hall;;https://njpwworld.com/p/s_series_00467_2_07;0
2018.02.05;Okada, Goto, YOSHI, Ospreay & Gedo vs Naito, SANADA, EVIL, BUSHI & Hiromu;https://njpwworld.com/p/s_series_00467_1_08;Road to New Beginning;Korakuen Hall;10-Man Elimination Match;https://njpwworld.com/p/s_series_00467_2_08;0
2018.02.06;EVIL & SANADA (c) vs Okada & Goto;https://njpwworld.com/p/s_series_00467_3_08;Road to New Beginning;Korakuen Hall;IWGP Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00467_4_08;1
2018.02.10;Yuji Nagata vs Katsuya Kitamura;https://njpwworld.com/p/s_series_00468_1_01;New Beginning in Osaka;Osaka Prefectural Gym;;https://njpwworld.com/p/s_series_00468_2_01;0
2018.02.10;YOSHI-HASHI vs Tetsuya Naito;https://njpwworld.com/p/s_series_00468_1_06;New Beginning in Osaka;Osaka Prefectural Gym;;https://njpwworld.com/p/s_series_00468_2_06;1
2018.02.10;Will Ospreay (c) vs Hiromu Takahashi;https://njpwworld.com/p/s_series_00468_1_07;New Beginning in Osaka;Osaka Prefectural Gym;IWGP Jr. Heavyweight Title;https://njpwworld.com/p/s_series_00468_2_07;2
2018.02.10;Kazuchika Okada (c) vs SANADA;https://njpwworld.com/p/s_series_00468_1_09;New Beginning in Osaka;Osaka Prefectural Gym;IWGP Heavyweight Title;https://njpwworld.com/p/s_series_00468_2_09;2
2018.02.16;Yuji Nagata vs Chase Owens;https://njpwworld.com/p/s_archive_74_01_01;Fallout Down Under Tour;Adelaide Titanium Arena;;;0
2018.02.16;Jay White vs Elliot Sexton;https://njpwworld.com/p/s_archive_74_01_06;Fallout Down Under Tour;Adelaide Titanium Arena;;;0
2018.02.16;Okada & Ishii vs The Young Bucks;https://njpwworld.com/p/s_archive_74_01_07;Fallout Down Under Tour;Adelaide Titanium Arena;;;1
2018.02.17;Minoru Suzuki v Jonah Rock;https://njpwworld.com/p/s_archive_74_02_07;Fallout Down Under Tour;Melbourne Festival Hall;;;1
2018.02.17;Okada, Ishii & Romero vs Omega, Tonga & Loa;https://njpwworld.com/p/s_archive_74_02_08;Fallout Down Under Tour;Melbourne Festival Hall;;;0
2018.02.18;SANADA & EVIL vs Robbie Eagles & Nick Moretti;https://njpwworld.com/p/s_archive_74_03_03;Fallout Down Under Tour;Sydney Quaycentre;;;0
2018.02.18;Okada, Jay White & Ospreay vs Cody & The Young Bucks;https://njpwworld.com/p/s_archive_74_03_07;Fallout Down Under Tour;Sydney Quaycentre;;;1
2018.02.19;Cody vs Robbie Eagles vs Will Ospreay;https://njpwworld.com/p/s_archive_74_04_07;Fallout Down Under Tour;Perth HBF Stadium;;;1
2018.02.19;Okada & Romero vs EVIL & SANADA;https://njpwworld.com/p/s_archive_74_04_08;Fallout Down Under Tour;Perth HBF Stadium;;;0
2018.02.23;The Young Bucks vs Juice Robinson & David Finlay;https://njpwworld.com/p/s_series_00469_1_03;Honor Rising Night 1;Korakuen Hall;;https://njpwworld.com/p/s_series_00469_2_03;0
